session_key,circuit_short_name,driver_number,compound,current_tyre_age,lap_duration
9582,Zandvoort,20,HARD,26,76.738
9582,Zandvoort,20,HARD,28,77.536
9582,Zandvoort,20,HARD,23,76.991
9582,Zandvoort,20,HARD,36,77.16
9582,Zandvoort,20,HARD,14,77.559
9582,Zandvoort,20,HARD,35,77.085
9582,Zandvoort,20,HARD,17,77.549
9582,Zandvoort,20,HARD,27,77.082
9582,Zandvoort,20,HARD,22,76.944
9582,Zandvoort,20,HARD,13,77.22
9582,Zandvoort,20,HARD,16,77.967
9582,Zandvoort,20,HARD,34,76.949
9582,Zandvoort,20,HARD,39,83.97
9582,Zandvoort,20,HARD,29,77.662
9582,Zandvoort,20,HARD,12,76.902
9582,Zandvoort,20,HARD,1,77.487
9582,Zandvoort,20,HARD,2,83.466
9582,Zandvoort,20,HARD,11,77.659
9582,Zandvoort,20,HARD,25,76.882
9582,Zandvoort,20,HARD,33,77.281
9582,Zandvoort,20,HARD,3,76.363
9582,Zandvoort,20,HARD,20,76.648
9582,Zandvoort,20,HARD,10,77.316
9582,Zandvoort,20,HARD,37,77.434
9582,Zandvoort,20,HARD,30,77.191
9582,Zandvoort,20,HARD,4,76.869
9582,Zandvoort,20,HARD,21,77.458
9582,Zandvoort,20,HARD,9,77.554
9582,Zandvoort,20,HARD,24,76.749
9582,Zandvoort,20,MEDIUM,12,76.3
9582,Zandvoort,20,MEDIUM,14,76.386
9582,Zandvoort,20,MEDIUM,25,76.261
9582,Zandvoort,20,MEDIUM,19,76.605
9582,Zandvoort,20,MEDIUM,10,76.33
9582,Zandvoort,20,MEDIUM,15,77.754
9582,Zandvoort,20,MEDIUM,9,75.944
9582,Zandvoort,20,MEDIUM,28,76.59
9582,Zandvoort,20,MEDIUM,16,76.902
9582,Zandvoort,20,MEDIUM,2,75.403
9582,Zandvoort,20,MEDIUM,22,76.399
9582,Zandvoort,20,MEDIUM,21,78.763
9582,Zandvoort,20,MEDIUM,3,75.504
9582,Zandvoort,20,MEDIUM,4,75.231
9582,Zandvoort,20,MEDIUM,13,77.928
9582,Zandvoort,20,MEDIUM,1,74.954
9582,Zandvoort,20,MEDIUM,5,75.452
9582,Zandvoort,20,MEDIUM,27,76.05
9582,Zandvoort,20,MEDIUM,23,76.365
9582,Zandvoort,20,MEDIUM,26,76.323
9582,Zandvoort,20,MEDIUM,24,76.667
9582,Zandvoort,20,MEDIUM,30,76.293
9582,Zandvoort,20,MEDIUM,29,77.298
9582,Zandvoort,20,MEDIUM,6,76.422
9582,Zandvoort,20,MEDIUM,18,76.88
9582,Zandvoort,20,MEDIUM,7,76.252
9582,Zandvoort,20,MEDIUM,11,76.419
9582,Zandvoort,20,MEDIUM,17,76.562
9582,Zandvoort,20,MEDIUM,20,77.0
9582,Zandvoort,20,MEDIUM,8,78.402
9582,Zandvoort,22,MEDIUM,13,77.353
9582,Zandvoort,22,MEDIUM,12,77.173
9582,Zandvoort,22,MEDIUM,2,75.73
9582,Zandvoort,22,MEDIUM,1,75.552
9582,Zandvoort,22,MEDIUM,14,76.856
9582,Zandvoort,22,MEDIUM,5,76.336
9582,Zandvoort,22,MEDIUM,15,77.414
9582,Zandvoort,22,MEDIUM,16,76.986
9582,Zandvoort,22,MEDIUM,6,76.407
9582,Zandvoort,22,MEDIUM,17,79.729
9582,Zandvoort,22,MEDIUM,11,76.816
9582,Zandvoort,22,MEDIUM,10,77.878
9582,Zandvoort,22,MEDIUM,7,77.323
9582,Zandvoort,22,MEDIUM,9,76.774
9582,Zandvoort,22,MEDIUM,8,76.889
9582,Zandvoort,22,MEDIUM,4,76.291
9582,Zandvoort,22,MEDIUM,3,76.262
9582,Zandvoort,22,SOFT,13,81.182
9582,Zandvoort,22,SOFT,12,77.809
9582,Zandvoort,22,SOFT,11,77.627
9582,Zandvoort,22,SOFT,10,77.321
9582,Zandvoort,22,SOFT,9,77.372
9582,Zandvoort,22,SOFT,8,77.527
9582,Zandvoort,22,SOFT,7,77.081
9582,Zandvoort,22,SOFT,6,77.267
9582,Zandvoort,22,SOFT,5,77.22
9582,Zandvoort,22,SOFT,4,76.551
9582,Zandvoort,22,SOFT,3,76.957
9582,Zandvoort,22,SOFT,2,77.209
9582,Zandvoort,22,SOFT,1,78.781
9582,Zandvoort,22,HARD,23,76.243
9582,Zandvoort,22,HARD,35,76.192
9582,Zandvoort,22,HARD,22,77.796
9582,Zandvoort,22,HARD,6,75.998
9582,Zandvoort,22,HARD,21,76.501
9582,Zandvoort,22,HARD,9,76.912
9582,Zandvoort,22,HARD,27,76.805
9582,Zandvoort,22,HARD,20,76.479
9582,Zandvoort,22,HARD,34,76.336
9582,Zandvoort,22,HARD,25,76.913
9582,Zandvoort,22,HARD,19,76.358
9582,Zandvoort,22,HARD,28,76.61
9582,Zandvoort,22,HARD,8,77.992
9582,Zandvoort,22,HARD,18,76.183
9582,Zandvoort,22,HARD,33,76.412
9582,Zandvoort,22,HARD,5,76.033
9582,Zandvoort,22,HARD,17,78.292
9582,Zandvoort,22,HARD,7,76.108
9582,Zandvoort,22,HARD,32,76.419
9582,Zandvoort,22,HARD,16,76.13
9582,Zandvoort,22,HARD,15,76.072
9582,Zandvoort,22,HARD,26,76.989
9582,Zandvoort,22,HARD,1,75.891
9582,Zandvoort,22,HARD,14,77.252
9582,Zandvoort,22,HARD,31,76.304
9582,Zandvoort,22,HARD,13,78.391
9582,Zandvoort,22,HARD,2,75.561
9582,Zandvoort,22,HARD,12,76.57
9582,Zandvoort,22,HARD,3,75.59
9582,Zandvoort,22,HARD,29,77.773
9582,Zandvoort,22,HARD,11,76.381
9582,Zandvoort,22,HARD,30,77.575
9582,Zandvoort,22,HARD,4,75.674
9582,Zandvoort,22,HARD,10,77.554
9582,Zandvoort,22,HARD,24,77.84
9582,Zandvoort,22,HARD,36,76.809
9582,Zandvoort,22,HARD,37,76.903
9582,Zandvoort,22,HARD,38,76.39
9582,Zandvoort,23,HARD,20,76.386
9582,Zandvoort,23,HARD,18,76.79
9582,Zandvoort,23,HARD,6,77.533
9582,Zandvoort,23,HARD,39,76.044
9582,Zandvoort,23,HARD,30,77.775
9582,Zandvoort,23,HARD,10,76.176
9582,Zandvoort,23,HARD,36,76.373
9582,Zandvoort,23,HARD,26,80.078
9582,Zandvoort,23,HARD,5,76.601
9582,Zandvoort,23,HARD,35,76.608
9582,Zandvoort,23,HARD,15,76.642
9582,Zandvoort,23,HARD,21,76.264
9582,Zandvoort,23,HARD,40,76.491
9582,Zandvoort,23,HARD,9,76.184
9582,Zandvoort,23,HARD,27,77.452
9582,Zandvoort,23,HARD,17,77.169
9582,Zandvoort,23,HARD,34,77.653
9582,Zandvoort,23,HARD,22,76.26
9582,Zandvoort,23,HARD,7,78.639
9582,Zandvoort,23,HARD,11,76.317
9582,Zandvoort,23,HARD,1,76.267
9582,Zandvoort,23,HARD,41,79.155
9582,Zandvoort,23,HARD,33,77.244
9582,Zandvoort,23,HARD,12,76.49
9582,Zandvoort,23,HARD,25,76.45
9582,Zandvoort,23,HARD,23,76.535
9582,Zandvoort,23,HARD,32,76.457
9582,Zandvoort,23,HARD,4,76.622
9582,Zandvoort,23,HARD,2,75.52
9582,Zandvoort,23,HARD,16,77.328
9582,Zandvoort,23,HARD,24,76.411
9582,Zandvoort,23,HARD,31,76.456
9582,Zandvoort,23,HARD,14,76.516
9582,Zandvoort,23,HARD,3,76.007
9582,Zandvoort,23,HARD,19,76.801
9582,Zandvoort,23,HARD,38,75.903
9582,Zandvoort,23,HARD,29,76.849
9582,Zandvoort,23,HARD,8,76.401
9582,Zandvoort,23,HARD,37,76.318
9582,Zandvoort,23,HARD,28,77.33
9582,Zandvoort,23,HARD,13,76.357
9582,Zandvoort,23,MEDIUM,9,77.291
9582,Zandvoort,23,MEDIUM,5,76.959
9582,Zandvoort,23,MEDIUM,10,77.427
9582,Zandvoort,23,MEDIUM,4,77.438
9582,Zandvoort,23,MEDIUM,3,77.747
9582,Zandvoort,23,MEDIUM,11,80.841
9582,Zandvoort,23,MEDIUM,2,78.072
9582,Zandvoort,23,MEDIUM,1,79.114
9582,Zandvoort,23,MEDIUM,7,77.266
9582,Zandvoort,23,MEDIUM,8,77.898
9582,Zandvoort,23,MEDIUM,6,77.558
9582,Zandvoort,23,MEDIUM,14,74.877
9582,Zandvoort,23,MEDIUM,15,74.836
9582,Zandvoort,23,MEDIUM,4,74.787
9582,Zandvoort,23,MEDIUM,10,75.102
9582,Zandvoort,23,MEDIUM,13,75.01
9582,Zandvoort,23,MEDIUM,12,74.999
9582,Zandvoort,23,MEDIUM,3,76.04
9582,Zandvoort,23,MEDIUM,8,75.283
9582,Zandvoort,23,MEDIUM,6,75.257
9582,Zandvoort,23,MEDIUM,9,74.694
9582,Zandvoort,23,MEDIUM,7,74.847
9582,Zandvoort,23,MEDIUM,1,75.334
9582,Zandvoort,23,MEDIUM,16,74.434
9582,Zandvoort,23,MEDIUM,5,74.603
9582,Zandvoort,23,MEDIUM,2,75.897
9582,Zandvoort,23,MEDIUM,11,75.095
9582,Zandvoort,24,MEDIUM,12,77.83
9582,Zandvoort,24,MEDIUM,5,77.981
9582,Zandvoort,24,MEDIUM,1,79.338
9582,Zandvoort,24,MEDIUM,13,78.456
9582,Zandvoort,24,MEDIUM,17,81.758
9582,Zandvoort,24,MEDIUM,9,78.154
9582,Zandvoort,24,MEDIUM,8,78.029
9582,Zandvoort,24,MEDIUM,16,78.194
9582,Zandvoort,24,MEDIUM,4,78.166
9582,Zandvoort,24,MEDIUM,7,78.564
9582,Zandvoort,24,MEDIUM,10,77.854
9582,Zandvoort,24,MEDIUM,3,78.108
9582,Zandvoort,24,MEDIUM,6,78.332
9582,Zandvoort,24,MEDIUM,15,78.234
9582,Zandvoort,24,MEDIUM,2,78.203
9582,Zandvoort,24,MEDIUM,14,77.953
9582,Zandvoort,24,MEDIUM,11,78.114
9582,Zandvoort,24,SOFT,8,77.641
9582,Zandvoort,24,SOFT,6,76.413
9582,Zandvoort,24,SOFT,9,76.399
9582,Zandvoort,24,SOFT,7,76.359
9582,Zandvoort,24,SOFT,2,75.76
9582,Zandvoort,24,SOFT,11,75.871
9582,Zandvoort,24,SOFT,16,77.757
9582,Zandvoort,24,SOFT,12,79.34
9582,Zandvoort,24,SOFT,10,76.256
9582,Zandvoort,24,SOFT,4,76.04
9582,Zandvoort,24,SOFT,14,75.737
9582,Zandvoort,24,SOFT,3,75.803
9582,Zandvoort,24,SOFT,17,75.865
9582,Zandvoort,24,SOFT,13,76.036
9582,Zandvoort,24,SOFT,5,76.42
9582,Zandvoort,24,SOFT,1,75.913
9582,Zandvoort,24,SOFT,18,75.798
9582,Zandvoort,24,SOFT,15,75.724
9582,Zandvoort,24,HARD,30,77.065
9582,Zandvoort,24,HARD,6,76.777
9582,Zandvoort,24,HARD,31,77.351
9582,Zandvoort,24,HARD,21,77.774
9582,Zandvoort,24,HARD,18,77.573
9582,Zandvoort,24,HARD,13,77.091
9582,Zandvoort,24,HARD,16,77.221
9582,Zandvoort,24,HARD,1,76.808
9582,Zandvoort,24,HARD,14,77.091
9582,Zandvoort,24,HARD,2,76.715
9582,Zandvoort,24,HARD,26,78.973
9582,Zandvoort,24,HARD,4,77.295
9582,Zandvoort,24,HARD,24,81.195
9582,Zandvoort,24,HARD,19,77.784
9582,Zandvoort,24,HARD,29,77.238
9582,Zandvoort,24,HARD,5,76.443
9582,Zandvoort,24,HARD,27,77.856
9582,Zandvoort,24,HARD,20,78.968
9582,Zandvoort,24,HARD,10,77.148
9582,Zandvoort,24,HARD,23,78.117
9582,Zandvoort,24,HARD,7,76.4
9582,Zandvoort,24,HARD,12,77.968
9582,Zandvoort,24,HARD,9,76.556
9582,Zandvoort,24,HARD,15,77.411
9582,Zandvoort,24,HARD,25,78.167
9582,Zandvoort,24,HARD,11,76.863
9582,Zandvoort,24,HARD,17,78.29
9582,Zandvoort,24,HARD,28,77.537
9582,Zandvoort,24,HARD,22,79.115
9582,Zandvoort,24,HARD,8,78.19
9582,Zandvoort,24,HARD,3,76.726
9582,Zandvoort,24,HARD,32,80.809
9582,Zandvoort,27,MEDIUM,2,77.247
9582,Zandvoort,27,MEDIUM,12,77.704
9582,Zandvoort,27,MEDIUM,1,77.461
9582,Zandvoort,27,MEDIUM,13,81.339
9582,Zandvoort,27,MEDIUM,8,77.373
9582,Zandvoort,27,MEDIUM,7,77.416
9582,Zandvoort,27,MEDIUM,6,77.039
9582,Zandvoort,27,MEDIUM,9,77.994
9582,Zandvoort,27,MEDIUM,5,76.731
9582,Zandvoort,27,MEDIUM,10,77.714
9582,Zandvoort,27,MEDIUM,4,76.757
9582,Zandvoort,27,MEDIUM,3,77.04
9582,Zandvoort,27,MEDIUM,11,77.627
9582,Zandvoort,27,HARD,27,76.448
9582,Zandvoort,27,HARD,43,76.107
9582,Zandvoort,27,HARD,48,77.307
9582,Zandvoort,27,HARD,54,75.881
9582,Zandvoort,27,HARD,24,76.284
9582,Zandvoort,27,HARD,3,76.066
9582,Zandvoort,27,HARD,44,75.657
9582,Zandvoort,27,HARD,45,78.585
9582,Zandvoort,27,HARD,17,76.548
9582,Zandvoort,27,HARD,20,76.313
9582,Zandvoort,27,HARD,56,76.222
9582,Zandvoort,27,HARD,26,76.462
9582,Zandvoort,27,HARD,39,76.179
9582,Zandvoort,27,HARD,15,76.739
9582,Zandvoort,27,HARD,32,75.83
9582,Zandvoort,27,HARD,36,75.705
9582,Zandvoort,27,HARD,51,76.114
9582,Zandvoort,27,HARD,53,76.03
9582,Zandvoort,27,HARD,31,75.846
9582,Zandvoort,27,HARD,21,76.638
9582,Zandvoort,27,HARD,42,76.261
9582,Zandvoort,27,HARD,40,76.449
9582,Zandvoort,27,HARD,2,76.203
9582,Zandvoort,27,HARD,5,75.953
9582,Zandvoort,27,HARD,8,76.658
9582,Zandvoort,27,HARD,30,75.983
9582,Zandvoort,27,HARD,37,75.856
9582,Zandvoort,27,HARD,6,76.281
9582,Zandvoort,27,HARD,18,76.593
9582,Zandvoort,27,HARD,49,76.32
9582,Zandvoort,27,HARD,22,76.072
9582,Zandvoort,27,HARD,47,76.295
9582,Zandvoort,27,HARD,16,76.315
9582,Zandvoort,27,HARD,14,77.546
9582,Zandvoort,27,HARD,50,76.254
9582,Zandvoort,27,HARD,29,76.182
9582,Zandvoort,27,HARD,52,75.918
9582,Zandvoort,27,HARD,12,76.173
9582,Zandvoort,27,HARD,23,76.73
9582,Zandvoort,27,HARD,7,77.053
9582,Zandvoort,27,HARD,34,76.053
9582,Zandvoort,27,HARD,9,76.652
9582,Zandvoort,27,HARD,10,76.387
9582,Zandvoort,27,HARD,11,76.734
9582,Zandvoort,27,HARD,19,76.616
9582,Zandvoort,27,HARD,35,75.805
9582,Zandvoort,27,HARD,41,76.464
9582,Zandvoort,27,HARD,38,75.733
9582,Zandvoort,27,HARD,4,75.867
9582,Zandvoort,27,HARD,1,75.932
9582,Zandvoort,27,HARD,25,76.321
9582,Zandvoort,27,HARD,28,75.896
9582,Zandvoort,27,HARD,46,76.441
9582,Zandvoort,27,HARD,13,76.849
9582,Zandvoort,27,HARD,33,75.938
9582,Zandvoort,27,HARD,55,75.91
9582,Zandvoort,31,MEDIUM,1,79.229
9582,Zandvoort,31,MEDIUM,2,77.768
9582,Zandvoort,31,MEDIUM,3,77.671
9582,Zandvoort,31,MEDIUM,4,77.327
9582,Zandvoort,31,MEDIUM,5,77.467
9582,Zandvoort,31,MEDIUM,6,77.104
9582,Zandvoort,31,MEDIUM,7,77.699
9582,Zandvoort,31,MEDIUM,8,77.284
9582,Zandvoort,31,MEDIUM,9,77.752
9582,Zandvoort,31,MEDIUM,10,77.384
9582,Zandvoort,31,MEDIUM,11,77.678
9582,Zandvoort,31,MEDIUM,12,77.926
9582,Zandvoort,31,MEDIUM,13,77.735
9582,Zandvoort,31,MEDIUM,14,78.856
9582,Zandvoort,31,MEDIUM,15,77.666
9582,Zandvoort,31,MEDIUM,16,77.836
9582,Zandvoort,31,MEDIUM,17,77.648
9582,Zandvoort,31,MEDIUM,18,77.705
9582,Zandvoort,31,MEDIUM,19,77.518
9582,Zandvoort,31,MEDIUM,20,77.593
9582,Zandvoort,31,MEDIUM,21,78.405
9582,Zandvoort,31,MEDIUM,22,77.875
9582,Zandvoort,31,MEDIUM,23,77.498
9582,Zandvoort,31,MEDIUM,24,77.417
9582,Zandvoort,31,MEDIUM,25,78.166
9582,Zandvoort,31,MEDIUM,26,78.099
9582,Zandvoort,31,MEDIUM,27,77.821
9582,Zandvoort,31,MEDIUM,28,77.681
9582,Zandvoort,31,MEDIUM,29,81.104
9582,Zandvoort,31,HARD,12,76.151
9582,Zandvoort,31,HARD,1,76.26
9582,Zandvoort,31,HARD,2,76.104
9582,Zandvoort,31,HARD,3,76.034
9582,Zandvoort,31,HARD,4,75.622
9582,Zandvoort,31,HARD,5,75.609
9582,Zandvoort,31,HARD,6,75.566
9582,Zandvoort,31,HARD,7,75.902
9582,Zandvoort,31,HARD,8,75.78
9582,Zandvoort,31,HARD,9,76.027
9582,Zandvoort,31,HARD,10,77.121
9582,Zandvoort,31,HARD,11,78.371
9582,Zandvoort,31,HARD,13,75.85
9582,Zandvoort,31,HARD,14,75.867
9582,Zandvoort,31,HARD,15,76.141
9582,Zandvoort,31,HARD,16,75.711
9582,Zandvoort,31,HARD,17,76.079
9582,Zandvoort,31,HARD,18,76.257
9582,Zandvoort,31,HARD,19,75.39
9582,Zandvoort,31,HARD,20,77.756
9582,Zandvoort,31,HARD,21,75.907
9582,Zandvoort,31,HARD,22,75.948
9582,Zandvoort,31,HARD,23,75.862
9582,Zandvoort,31,HARD,24,75.831
9582,Zandvoort,31,HARD,25,75.952
9582,Zandvoort,31,HARD,26,79.487
9582,Zandvoort,31,HARD,27,75.936
9582,Zandvoort,31,HARD,28,75.786
9582,Zandvoort,31,HARD,29,75.629
9582,Zandvoort,31,HARD,30,77.515
9582,Zandvoort,31,HARD,31,75.998
9582,Zandvoort,31,HARD,32,75.618
9582,Zandvoort,31,HARD,33,75.753
9582,Zandvoort,31,HARD,34,75.741
9582,Zandvoort,31,HARD,35,75.771
9582,Zandvoort,31,HARD,36,77.406
9582,Zandvoort,31,HARD,37,75.41
9582,Zandvoort,31,HARD,38,77.218
9582,Zandvoort,31,HARD,39,77.351
9582,Zandvoort,31,HARD,40,75.946
9582,Zandvoort,44,SOFT,7,77.471
9582,Zandvoort,44,SOFT,16,76.851
9582,Zandvoort,44,SOFT,11,77.85
9582,Zandvoort,44,SOFT,20,77.126
9582,Zandvoort,44,SOFT,5,76.594
9582,Zandvoort,44,SOFT,8,77.148
9582,Zandvoort,44,SOFT,3,76.974
9582,Zandvoort,44,SOFT,6,77.063
9582,Zandvoort,44,SOFT,15,76.692
9582,Zandvoort,44,SOFT,18,76.743
9582,Zandvoort,44,SOFT,17,76.621
9582,Zandvoort,44,SOFT,12,77.382
9582,Zandvoort,44,SOFT,9,76.906
9582,Zandvoort,44,SOFT,19,76.686
9582,Zandvoort,44,SOFT,10,77.617
9582,Zandvoort,44,SOFT,4,76.854
9582,Zandvoort,44,SOFT,1,77.761
9582,Zandvoort,44,SOFT,14,76.686
9582,Zandvoort,44,SOFT,21,77.871
9582,Zandvoort,44,SOFT,13,76.619
9582,Zandvoort,44,SOFT,2,76.489
9582,Zandvoort,44,SOFT,22,80.674
9582,Zandvoort,44,HARD,4,75.958
9582,Zandvoort,44,HARD,12,75.098
9582,Zandvoort,44,HARD,16,75.002
9582,Zandvoort,44,HARD,5,75.457
9582,Zandvoort,44,HARD,6,75.435
9582,Zandvoort,44,HARD,19,74.723
9582,Zandvoort,44,HARD,7,75.278
9582,Zandvoort,44,HARD,17,74.767
9582,Zandvoort,44,HARD,15,75.096
9582,Zandvoort,44,HARD,14,74.895
9582,Zandvoort,44,HARD,8,75.262
9582,Zandvoort,44,HARD,11,74.805
9582,Zandvoort,44,HARD,24,78.25
9582,Zandvoort,44,HARD,23,75.768
9582,Zandvoort,44,HARD,2,76.433
9582,Zandvoort,44,HARD,9,75.053
9582,Zandvoort,44,HARD,18,74.709
9582,Zandvoort,44,HARD,22,75.511
9582,Zandvoort,44,HARD,1,75.725
9582,Zandvoort,44,HARD,10,75.111
9582,Zandvoort,44,HARD,21,76.022
9582,Zandvoort,44,HARD,3,75.75
9582,Zandvoort,44,HARD,20,74.904
9582,Zandvoort,44,HARD,13,74.893
9582,Zandvoort,44,SOFT,6,74.444
9582,Zandvoort,44,SOFT,13,73.878
9582,Zandvoort,44,SOFT,18,74.406
9582,Zandvoort,44,SOFT,23,75.688
9582,Zandvoort,44,SOFT,5,74.353
9582,Zandvoort,44,SOFT,14,74.422
9582,Zandvoort,44,SOFT,21,75.898
9582,Zandvoort,44,SOFT,4,74.263
9582,Zandvoort,44,SOFT,16,74.01
9582,Zandvoort,44,SOFT,12,74.038
9582,Zandvoort,44,SOFT,3,74.047
9582,Zandvoort,44,SOFT,20,74.416
9582,Zandvoort,44,SOFT,9,74.477
9582,Zandvoort,44,SOFT,2,74.047
9582,Zandvoort,44,SOFT,1,73.883
9582,Zandvoort,44,SOFT,11,73.977
9582,Zandvoort,44,SOFT,17,74.243
9582,Zandvoort,44,SOFT,19,74.353
9582,Zandvoort,44,SOFT,8,74.35
9582,Zandvoort,44,SOFT,15,74.832
9582,Zandvoort,44,SOFT,7,74.48
9582,Zandvoort,44,SOFT,10,73.968
9582,Zandvoort,44,SOFT,22,74.898
9582,Zandvoort,55,MEDIUM,10,77.855
9582,Zandvoort,55,MEDIUM,12,76.524
9582,Zandvoort,55,MEDIUM,13,76.651
9582,Zandvoort,55,MEDIUM,22,76.667
9582,Zandvoort,55,MEDIUM,18,76.647
9582,Zandvoort,55,MEDIUM,1,77.277
9582,Zandvoort,55,MEDIUM,5,76.576
9582,Zandvoort,55,MEDIUM,6,76.848
9582,Zandvoort,55,MEDIUM,17,76.174
9582,Zandvoort,55,MEDIUM,25,76.32
9582,Zandvoort,55,MEDIUM,26,76.594
9582,Zandvoort,55,MEDIUM,7,76.204
9582,Zandvoort,55,MEDIUM,24,76.49
9582,Zandvoort,55,MEDIUM,27,76.386
9582,Zandvoort,55,MEDIUM,20,76.283
9582,Zandvoort,55,MEDIUM,16,76.38
9582,Zandvoort,55,MEDIUM,28,76.566
9582,Zandvoort,55,MEDIUM,8,76.836
9582,Zandvoort,55,MEDIUM,29,79.673
9582,Zandvoort,55,MEDIUM,23,76.734
9582,Zandvoort,55,MEDIUM,2,76.875
9582,Zandvoort,55,MEDIUM,9,76.836
9582,Zandvoort,55,MEDIUM,15,76.476
9582,Zandvoort,55,MEDIUM,4,76.962
9582,Zandvoort,55,MEDIUM,19,76.645
9582,Zandvoort,55,MEDIUM,11,76.58
9582,Zandvoort,55,MEDIUM,21,76.56
9582,Zandvoort,55,MEDIUM,3,76.823
9582,Zandvoort,55,MEDIUM,14,76.347
9582,Zandvoort,55,HARD,33,74.605
9582,Zandvoort,55,HARD,12,74.671
9582,Zandvoort,55,HARD,5,74.739
9582,Zandvoort,55,HARD,11,74.985
9582,Zandvoort,55,HARD,41,74.631
9582,Zandvoort,55,HARD,10,74.768
9582,Zandvoort,55,HARD,6,74.701
9582,Zandvoort,55,HARD,7,74.719
9582,Zandvoort,55,HARD,9,74.117
9582,Zandvoort,55,HARD,8,74.943
9582,Zandvoort,55,HARD,32,74.817
9582,Zandvoort,55,HARD,36,75.098
9582,Zandvoort,55,HARD,38,75.13
9582,Zandvoort,55,HARD,31,75.078
9582,Zandvoort,55,HARD,28,74.488
9582,Zandvoort,55,HARD,30,75.244
9582,Zandvoort,55,HARD,29,74.865
9582,Zandvoort,55,HARD,37,75.051
9582,Zandvoort,55,HARD,27,74.507
9582,Zandvoort,55,HARD,35,74.75
9582,Zandvoort,55,HARD,39,75.101
9582,Zandvoort,55,HARD,26,74.652
9582,Zandvoort,55,HARD,25,75.132
9582,Zandvoort,55,HARD,24,75.343
9582,Zandvoort,55,HARD,23,75.149
9582,Zandvoort,55,HARD,22,74.848
9582,Zandvoort,55,HARD,21,74.831
9582,Zandvoort,55,HARD,20,74.972
9582,Zandvoort,55,HARD,34,74.672
9582,Zandvoort,55,HARD,19,74.962
9582,Zandvoort,55,HARD,1,75.843
9582,Zandvoort,55,HARD,40,74.442
9582,Zandvoort,55,HARD,18,75.023
9582,Zandvoort,55,HARD,17,75.431
9582,Zandvoort,55,HARD,2,75.228
9582,Zandvoort,55,HARD,16,75.105
9582,Zandvoort,55,HARD,3,74.872
9582,Zandvoort,55,HARD,15,75.06
9582,Zandvoort,55,HARD,14,75.143
9582,Zandvoort,55,HARD,4,74.807
9582,Zandvoort,55,HARD,13,74.952
9582,Zandvoort,63,SOFT,15,74.287
9582,Zandvoort,63,SOFT,14,74.401
9582,Zandvoort,63,SOFT,13,74.347
9582,Zandvoort,63,SOFT,12,74.769
9582,Zandvoort,63,SOFT,11,75.431
9582,Zandvoort,63,SOFT,10,74.717
9582,Zandvoort,63,SOFT,9,74.286
9582,Zandvoort,63,SOFT,8,74.09
9582,Zandvoort,63,SOFT,4,73.972
9582,Zandvoort,63,SOFT,5,73.927
9582,Zandvoort,63,SOFT,6,74.129
9582,Zandvoort,63,SOFT,7,74.072
9582,Zandvoort,63,SOFT,20,74.459
9582,Zandvoort,63,SOFT,19,74.822
9582,Zandvoort,63,SOFT,18,74.207
9582,Zandvoort,63,SOFT,17,74.078
9582,Zandvoort,63,SOFT,16,74.203
9582,Zandvoort,63,MEDIUM,4,76.562
9582,Zandvoort,63,MEDIUM,5,76.448
9582,Zandvoort,63,MEDIUM,20,76.641
9582,Zandvoort,63,MEDIUM,17,76.582
9582,Zandvoort,63,MEDIUM,16,76.265
9582,Zandvoort,63,MEDIUM,19,76.631
9582,Zandvoort,63,MEDIUM,21,76.733
9582,Zandvoort,63,MEDIUM,15,76.257
9582,Zandvoort,63,MEDIUM,14,76.336
9582,Zandvoort,63,MEDIUM,22,76.755
9582,Zandvoort,63,MEDIUM,13,76.312
9582,Zandvoort,63,MEDIUM,12,76.646
9582,Zandvoort,63,MEDIUM,18,76.572
9582,Zandvoort,63,MEDIUM,11,76.383
9582,Zandvoort,63,MEDIUM,23,76.961
9582,Zandvoort,63,MEDIUM,10,76.366
9582,Zandvoort,63,MEDIUM,9,76.725
9582,Zandvoort,63,MEDIUM,24,79.178
9582,Zandvoort,63,MEDIUM,8,76.62
9582,Zandvoort,63,MEDIUM,7,76.62
9582,Zandvoort,63,MEDIUM,1,76.389
9582,Zandvoort,63,MEDIUM,6,76.596
9582,Zandvoort,63,MEDIUM,2,76.532
9582,Zandvoort,63,MEDIUM,3,76.633
9582,Zandvoort,63,HARD,5,75.833
9582,Zandvoort,63,HARD,1,74.532
9582,Zandvoort,63,HARD,2,75.748
9582,Zandvoort,63,HARD,3,77.452
9582,Zandvoort,63,HARD,4,75.663
9582,Zandvoort,63,HARD,6,75.625
9582,Zandvoort,63,HARD,7,75.566
9582,Zandvoort,63,HARD,8,75.039
9582,Zandvoort,63,HARD,9,74.906
9582,Zandvoort,63,HARD,10,75.125
9582,Zandvoort,63,HARD,11,75.258
9582,Zandvoort,63,HARD,12,75.548
9582,Zandvoort,63,HARD,13,75.294
9582,Zandvoort,63,HARD,14,76.372
9582,Zandvoort,63,HARD,15,75.537
9582,Zandvoort,63,HARD,16,75.454
9582,Zandvoort,63,HARD,17,75.603
9582,Zandvoort,63,HARD,18,75.305
9582,Zandvoort,63,HARD,19,74.91
9582,Zandvoort,63,HARD,20,74.846
9582,Zandvoort,63,HARD,21,75.064
9582,Zandvoort,63,HARD,22,75.361
9582,Zandvoort,63,HARD,23,75.096
9582,Zandvoort,63,HARD,24,75.161
9582,Zandvoort,63,HARD,25,75.263
