session_key,date_start,year,circuit_short_name,driver_number,team_name,grid_position,was_rainy,finishing_position,finishing_points,did_not_finish,driver_rolling_avg_points,driver_rolling_dnf_rate,team_rolling_avg_points,driver_circuit_avg_points
9550,2024-06-30 13:00:00,2024,Spielberg,27,Haas F1 Team,17,1,6.0,8,False,0.0,0.2,2.8,2.6666666666666665
9550,2024-06-30 13:00:00,2024,Spielberg,31,Alpine,8,1,12.0,0,False,0.4,0.2,0.2,2.0
9550,2024-06-30 13:00:00,2024,Spielberg,31,Alpine,10,1,12.0,0,False,0.4,0.0,0.2,1.7142857142857142
9550,2024-06-30 13:00:00,2024,Spielberg,44,Mercedes,5,1,4.0,12,False,9.8,0.0,13.0,4.333333333333333
9550,2024-06-30 13:00:00,2024,Spielberg,44,Mercedes,6,1,4.0,12,False,11.0,0.0,11.0,5.428571428571429
9550,2024-06-30 13:00:00,2024,Spielberg,55,Ferrari,5,1,3.0,15,False,8.6,0.2,6.2,11.571428571428571
9550,2024-06-30 13:00:00,2024,Spielberg,55,Ferrari,4,1,3.0,15,False,8.6,0.2,5.2,11.0
9550,2024-06-30 13:00:00,2024,Spielberg,63,Mercedes,4,1,1.0,25,False,15.2,0.0,10.4,9.857142857142858
9550,2024-06-30 13:00:00,2024,Spielberg,63,Mercedes,3,1,1.0,25,False,12.2,0.0,13.0,7.333333333333333
9550,2024-06-30 13:00:00,2024,Spielberg,77,Kick Sauber,18,1,16.0,0,False,0.0,0.0,0.0,0.0
9550,2024-06-30 13:00:00,2024,Spielberg,77,Kick Sauber,18,1,16.0,0,False,0.0,0.0,0.0,0.0
9550,2024-06-30 13:00:00,2024,Spielberg,81,McLaren,3,1,2.0,18,False,14.0,0.0,13.2,7.714285714285714
9550,2024-06-30 13:00:00,2024,Spielberg,81,McLaren,7,1,2.0,18,False,14.0,0.0,9.6,6.0
9558,2024-07-07 14:00:00,2024,Silverstone,1,Red Bull Racing,4,1,2.0,18,False,19.0,0.0,6.4,25.0
9558,2024-07-07 14:00:00,2024,Silverstone,2,Williams,12,1,11.0,0,False,0.0,0.0,0.4,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,3,RB,15,1,13.0,0,False,0.8,0.0,1.0,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,4,McLaren,3,1,3.0,15,False,9.6,0.0,9.6,18.0
9558,2024-07-07 14:00:00,2024,Silverstone,10,Alpine,20,1,,0,True,0.8,0.0,0.4,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,11,Red Bull Racing,19,1,17.0,0,False,4.8,0.0,7.2,8.0
9558,2024-07-07 14:00:00,2024,Silverstone,14,Aston Martin,10,1,8.0,4,False,0.0,0.0,0.0,6.0
9558,2024-07-07 14:00:00,2024,Silverstone,16,Ferrari,11,1,14.0,0,False,4.4,0.0,8.0,2.0
9558,2024-07-07 14:00:00,2024,Silverstone,18,Aston Martin,8,1,7.0,6,False,0.4,0.0,0.8,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,20,Haas F1 Team,17,1,12.0,0,False,2.4,0.0,5.2,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,22,RB,13,1,10.0,1,False,0.0,0.0,0.8,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,23,Williams,9,1,9.0,2,False,0.0,0.0,0.0,4.0
9558,2024-07-07 14:00:00,2024,Silverstone,24,Kick Sauber,14,1,18.0,0,False,0.0,0.0,0.0,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,27,Haas F1 Team,6,1,6.0,8,False,3.2,0.0,4.8,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,31,Alpine,18,1,16.0,0,False,0.2,0.0,0.4,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,44,Mercedes,2,1,1.0,25,False,11.0,0.0,14.8,15.0
9558,2024-07-07 14:00:00,2024,Silverstone,55,Ferrari,7,1,5.0,10,False,11.6,0.0,6.0,1.0
9558,2024-07-07 14:00:00,2024,Silverstone,63,Mercedes,1,1,,0,True,17.2,0.0,16.4,10.0
9558,2024-07-07 14:00:00,2024,Silverstone,77,Kick Sauber,16,1,15.0,0,False,0.0,0.0,0.0,0.0
9558,2024-07-07 14:00:00,2024,Silverstone,81,McLaren,5,1,4.0,12,False,15.6,0.0,10.2,12.0
9566,2024-07-21 13:00:00,2024,Hungaroring,1,Red Bull Racing,3,0,5.0,10,False,17.6,0.0,8.0,25.0
9566,2024-07-21 13:00:00,2024,Hungaroring,2,Williams,14,0,17.0,0,False,0.0,0.0,0.4,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,3,RB,9,0,12.0,0,False,0.8,0.0,1.0,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,4,McLaren,1,0,2.0,18,False,9.0,0.0,12.6,18.0
9566,2024-07-21 13:00:00,2024,Hungaroring,10,Alpine,20,0,,0,True,0.4,0.2,0.2,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,11,Red Bull Racing,16,0,7.0,6,False,4.0,0.0,8.0,15.0
9566,2024-07-21 13:00:00,2024,Hungaroring,14,Aston Martin,7,0,11.0,0,False,0.8,0.0,2.0,2.0
9566,2024-07-21 13:00:00,2024,Hungaroring,16,Ferrari,6,0,4.0,12,False,2.4,0.0,9.6,6.0
9566,2024-07-21 13:00:00,2024,Hungaroring,18,Aston Martin,8,0,10.0,1,False,1.6,0.0,2.0,1.0
9566,2024-07-21 13:00:00,2024,Hungaroring,20,Haas F1 Team,15,0,15.0,0,False,2.4,0.0,4.0,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,22,RB,10,0,9.0,2,False,0.2,0.0,1.0,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,23,Williams,13,0,14.0,0,False,0.4,0.0,0.4,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,24,Kick Sauber,18,0,19.0,0,False,0.0,0.0,0.0,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,27,Haas F1 Team,11,0,13.0,0,False,4.8,0.0,5.6,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,31,Alpine,19,0,18.0,0,False,0.0,0.0,0.4,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,44,Mercedes,5,0,3.0,15,False,13.0,0.0,17.4,12.0
9566,2024-07-21 13:00:00,2024,Hungaroring,55,Ferrari,4,0,6.0,8,False,12.0,0.0,8.0,4.0
9566,2024-07-21 13:00:00,2024,Hungaroring,63,Mercedes,17,0,8.0,4,False,14.8,0.2,15.4,8.0
9566,2024-07-21 13:00:00,2024,Hungaroring,77,Kick Sauber,12,0,16.0,0,False,0.0,0.0,0.0,0.0
9566,2024-07-21 13:00:00,2024,Hungaroring,81,McLaren,2,0,1.0,25,False,16.8,0.0,12.6,10.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,1,Red Bull Racing,1,0,4.0,12,False,14.6,0.0,8.0,25.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,2,Williams,19,0,17.0,0,False,0.0,0.0,0.4,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,3,RB,13,0,10.0,1,False,0.8,0.0,0.6,0.5
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,4,McLaren,5,0,5.0,10,False,9.6,0.0,17.6,7.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,10,Alpine,12,0,13.0,0,False,0.4,0.4,0.4,7.5
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,11,Red Bull Racing,3,0,7.0,6,False,4.4,0.0,8.8,9.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,14,Aston Martin,9,0,8.0,4,False,0.8,0.0,2.2,5.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,16,Ferrari,2,0,3.0,15,False,3.6,0.0,9.0,12.5
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,18,Aston Martin,15,0,11.0,0,False,1.6,0.0,2.2,1.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,20,Haas F1 Team,17,0,14.0,0,False,2.0,0.0,1.6,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,22,RB,18,0,16.0,0,False,0.6,0.0,1.0,0.5
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,23,Williams,11,0,12.0,0,False,0.4,0.0,0.4,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,24,Kick Sauber,20,0,,0,True,0.0,0.0,0.0,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,27,Haas F1 Team,16,0,18.0,0,False,4.8,0.0,2.4,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,31,Alpine,10,0,9.0,2,False,0.0,0.0,0.2,3.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,44,Mercedes,4,0,1.0,25,False,14.4,0.0,8.8,9.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,55,Ferrari,8,0,6.0,8,False,11.6,0.0,9.0,6.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,63,Mercedes,7,0,,0,False,13.2,0.2,13.8,6.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,77,Kick Sauber,14,0,15.0,0,False,0.0,0.0,0.0,0.0
9574,2024-07-28 13:00:00,2024,Spa-Francorchamps,81,McLaren,6,0,2.0,18,False,18.2,0.0,17.6,9.0
9582,2024-08-25 13:00:00,2024,Zandvoort,1,Red Bull Racing,2,0,2.0,18,False,12.0,0.0,8.4,25.0
9582,2024-08-25 13:00:00,2024,Zandvoort,3,RB,15,0,12.0,0,False,1.0,0.0,0.6,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,4,McLaren,1,0,1.0,25,False,8.6,0.0,17.2,6.0
9582,2024-08-25 13:00:00,2024,Zandvoort,10,Alpine,9,0,9.0,2,False,0.4,0.4,0.4,15.0
9582,2024-08-25 13:00:00,2024,Zandvoort,11,Red Bull Racing,5,0,6.0,8,False,4.8,0.0,10.4,12.0
9582,2024-08-25 13:00:00,2024,Zandvoort,14,Aston Martin,7,0,10.0,1,False,1.6,0.0,1.0,18.0
9582,2024-08-25 13:00:00,2024,Zandvoort,16,Ferrari,6,0,3.0,15,False,5.4,0.0,10.6,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,18,Aston Martin,8,0,13.0,0,False,1.4,0.0,2.2,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,20,Haas F1 Team,14,0,18.0,0,False,1.6,0.0,0.0,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,22,RB,12,0,17.0,0,False,0.6,0.0,0.6,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,24,Kick Sauber,18,0,20.0,0,False,0.0,0.2,0.0,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,27,Haas F1 Team,13,0,11.0,0,False,4.8,0.0,1.6,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,31,Alpine,16,0,15.0,0,False,0.4,0.0,0.8,1.0
9582,2024-08-25 13:00:00,2024,Zandvoort,44,Mercedes,11,0,8.0,4,False,17.8,0.0,10.0,8.0
9582,2024-08-25 13:00:00,2024,Zandvoort,55,Ferrari,10,0,5.0,10,False,11.2,0.0,10.6,10.0
9582,2024-08-25 13:00:00,2024,Zandvoort,63,Mercedes,4,0,7.0,6,False,10.8,0.2,13.8,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,77,Kick Sauber,17,0,19.0,0,False,0.0,0.0,0.0,0.0
9582,2024-08-25 13:00:00,2024,Zandvoort,81,McLaren,3,0,4.0,12,False,18.2,0.0,19.2,2.0
9590,2024-09-01 13:00:00,2024,Monza,1,Red Bull Racing,7,0,6.0,8,False,13.6,0.0,10.8,25.0
9590,2024-09-01 13:00:00,2024,Monza,3,RB,12,0,13.0,0,False,0.6,0.0,0.6,0.0
9590,2024-09-01 13:00:00,2024,Monza,4,McLaren,1,0,3.0,15,False,13.6,0.0,16.6,4.0
9590,2024-09-01 13:00:00,2024,Monza,10,Alpine,14,0,15.0,0,False,0.6,0.4,0.8,0.0
9590,2024-09-01 13:00:00,2024,Monza,11,Red Bull Racing,8,0,8.0,4,False,5.2,0.0,10.4,18.0
9590,2024-09-01 13:00:00,2024,Monza,14,Aston Martin,11,0,11.0,0,False,1.8,0.0,1.2,2.0
9590,2024-09-01 13:00:00,2024,Monza,16,Ferrari,4,0,1.0,25,False,8.4,0.0,12.0,12.0
9590,2024-09-01 13:00:00,2024,Monza,18,Aston Martin,17,0,19.0,0,False,1.4,0.0,1.0,0.0
9590,2024-09-01 13:00:00,2024,Monza,20,Haas F1 Team,13,0,10.0,1,False,0.8,0.0,0.0,0.0
9590,2024-09-01 13:00:00,2024,Monza,22,RB,16,0,,0,True,0.6,0.0,0.2,0.0
9590,2024-09-01 13:00:00,2024,Monza,23,Williams,9,0,9.0,2,False,0.4,0.0,0.0,6.0
9590,2024-09-01 13:00:00,2024,Monza,24,Kick Sauber,20,0,18.0,0,False,0.0,0.2,0.0,0.0
9590,2024-09-01 13:00:00,2024,Monza,27,Haas F1 Team,10,0,17.0,0,False,3.2,0.0,0.2,0.0
9590,2024-09-01 13:00:00,2024,Monza,31,Alpine,15,0,14.0,0,False,0.4,0.0,0.8,0.0
9590,2024-09-01 13:00:00,2024,Monza,43,Williams,18,0,12.0,0,False,0.0,0.0,0.0,0.0
9590,2024-09-01 13:00:00,2024,Monza,44,Mercedes,6,0,5.0,10,False,16.2,0.0,8.2,8.0
9590,2024-09-01 13:00:00,2024,Monza,55,Ferrari,5,0,4.0,12,False,10.2,0.0,14.6,15.0
9590,2024-09-01 13:00:00,2024,Monza,63,Mercedes,3,0,7.0,6,False,7.0,0.2,7.8,10.0
9590,2024-09-01 13:00:00,2024,Monza,77,Kick Sauber,19,0,16.0,0,False,0.0,0.0,0.0,1.0
9590,2024-09-01 13:00:00,2024,Monza,81,McLaren,2,0,2.0,18,False,17.0,0.0,18.0,0.0
9598,2024-09-15 11:00:00,2024,Baku,1,Red Bull Racing,6,0,5.0,10,False,13.2,0.0,7.6,16.5
9598,2024-09-15 11:00:00,2024,Baku,3,RB,15,0,13.0,0,False,0.2,0.0,0.0,0.0
9598,2024-09-15 11:00:00,2024,Baku,4,McLaren,16,0,4.0,12,False,16.6,0.0,19.0,1.0
9598,2024-09-15 11:00:00,2024,Baku,11,Red Bull Racing,4,0,17.0,0,True,4.8,0.0,10.0,25.0
9598,2024-09-15 11:00:00,2024,Baku,14,Aston Martin,8,0,6.0,8,False,1.8,0.0,1.0,10.0
9598,2024-09-15 11:00:00,2024,Baku,16,Ferrari,1,0,2.0,18,False,13.4,0.0,12.4,16.5
9598,2024-09-15 11:00:00,2024,Baku,18,Aston Martin,14,0,19.0,0,True,1.4,0.0,1.8,5.0
9598,2024-09-15 11:00:00,2024,Baku,22,RB,12,0,,0,True,0.6,0.2,0.2,0.5
9598,2024-09-15 11:00:00,2024,Baku,23,Williams,10,0,7.0,6,False,0.8,0.0,0.4,1.0
9598,2024-09-15 11:00:00,2024,Baku,24,Kick Sauber,18,0,14.0,0,False,0.0,0.2,0.0,0.0
9598,2024-09-15 11:00:00,2024,Baku,27,Haas F1 Team,13,0,11.0,0,False,1.6,0.0,0.2,0.0
9598,2024-09-15 11:00:00,2024,Baku,31,Alpine,19,0,15.0,0,False,0.4,0.0,0.4,0.0
9598,2024-09-15 11:00:00,2024,Baku,43,Williams,9,0,8.0,4,False,0.0,0.0,1.6,0.0
9598,2024-09-15 11:00:00,2024,Baku,44,Mercedes,7,0,9.0,2,False,15.8,0.0,10.2,7.0
9598,2024-09-15 11:00:00,2024,Baku,50,Haas F1 Team,11,0,10.0,1,False,0.0,0.0,0.2,0.0
9598,2024-09-15 11:00:00,2024,Baku,55,Ferrari,3,0,18.0,0,True,9.6,0.0,14.0,10.0
9598,2024-09-15 11:00:00,2024,Baku,63,Mercedes,5,0,3.0,15,False,3.2,0.2,5.6,8.0
9598,2024-09-15 11:00:00,2024,Baku,77,Kick Sauber,17,0,16.0,0,False,0.0,0.0,0.0,0.0
9598,2024-09-15 11:00:00,2024,Baku,81,McLaren,2,0,1.0,25,False,17.0,0.0,16.0,0.5
9606,2024-09-22 12:00:00,2024,Singapore,1,Red Bull Racing,2,0,2.0,18,False,11.6,0.0,4.6,10.0
9606,2024-09-22 12:00:00,2024,Singapore,3,RB,16,0,18.0,0,False,0.2,0.0,0.0,0.0
9606,2024-09-22 12:00:00,2024,Singapore,4,McLaren,1,0,1.0,25,False,16.0,0.0,16.4,18.0
9606,2024-09-22 12:00:00,2024,Singapore,10,Alpine,18,0,17.0,0,False,0.4,0.2,0.0,8.0
9606,2024-09-22 12:00:00,2024,Singapore,11,Red Bull Racing,13,0,10.0,1,False,4.8,0.2,8.0,4.0
9606,2024-09-22 12:00:00,2024,Singapore,14,Aston Martin,7,0,8.0,4,False,2.6,0.0,1.6,0.0
9606,2024-09-22 12:00:00,2024,Singapore,16,Ferrari,9,0,5.0,10,False,17.0,0.0,12.2,12.0
9606,2024-09-22 12:00:00,2024,Singapore,18,Aston Martin,17,0,14.0,0,False,0.2,0.2,1.8,0.0
9606,2024-09-22 12:00:00,2024,Singapore,20,Haas F1 Team,14,0,19.0,0,True,0.2,0.0,0.8,1.0
9606,2024-09-22 12:00:00,2024,Singapore,22,RB,8,0,12.0,0,False,0.4,0.4,0.0,0.0
9606,2024-09-22 12:00:00,2024,Singapore,23,Williams,11,0,,0,True,1.6,0.0,2.4,0.0
9606,2024-09-22 12:00:00,2024,Singapore,24,Kick Sauber,20,0,15.0,0,False,0.0,0.2,0.0,0.0
9606,2024-09-22 12:00:00,2024,Singapore,27,Haas F1 Team,6,0,9.0,2,False,0.0,0.0,0.4,0.0
9606,2024-09-22 12:00:00,2024,Singapore,31,Alpine,15,0,13.0,0,False,0.4,0.0,0.0,0.0
9606,2024-09-22 12:00:00,2024,Singapore,43,Williams,12,0,11.0,0,False,2.0,0.0,2.4,0.0
9606,2024-09-22 12:00:00,2024,Singapore,44,Mercedes,3,0,6.0,8,False,11.2,0.0,7.4,15.0
9606,2024-09-22 12:00:00,2024,Singapore,55,Ferrari,10,0,7.0,6,False,7.6,0.2,14.0,25.0
9606,2024-09-22 12:00:00,2024,Singapore,63,Mercedes,4,0,4.0,12,False,6.2,0.0,8.2,0.0
9606,2024-09-22 12:00:00,2024,Singapore,77,Kick Sauber,19,0,16.0,0,False,0.0,0.0,0.0,0.0
9606,2024-09-22 12:00:00,2024,Singapore,81,McLaren,5,0,3.0,15,False,19.6,0.0,19.0,6.0
9616,2024-10-19 18:00:00,2024,Austin,1,Red Bull Racing,1,0,1.0,25,False,13.2,0.0,6.6,25.0
9616,2024-10-19 18:00:00,2024,Austin,1,Red Bull Racing,2,0,1.0,25,False,15.8,0.0,9.6,25.0
9616,2024-10-19 18:00:00,2024,Austin,4,McLaren,4,0,3.0,15,False,18.4,0.0,18.4,15.0
9616,2024-10-19 18:00:00,2024,Austin,4,McLaren,1,0,3.0,15,False,17.4,0.0,18.4,15.0
9616,2024-10-19 18:00:00,2024,Austin,10,Alpine,7,0,14.0,0,False,0.4,0.0,0.0,7.0
9616,2024-10-19 18:00:00,2024,Austin,10,Alpine,12,0,14.0,0,False,0.4,0.0,0.0,5.6
9616,2024-10-19 18:00:00,2024,Austin,11,Red Bull Racing,10,0,9.0,2,False,3.0,0.2,10.8,9.2
9616,2024-10-19 18:00:00,2024,Austin,11,Red Bull Racing,11,0,9.0,2,False,3.8,0.2,11.2,11.0
9616,2024-10-19 18:00:00,2024,Austin,14,Aston Martin,8,0,18.0,0,False,3.4,0.0,0.8,0.0
9616,2024-10-19 18:00:00,2024,Austin,14,Aston Martin,14,0,18.0,0,False,2.6,0.0,2.4,0.0
9616,2024-10-19 18:00:00,2024,Austin,16,Ferrari,3,0,4.0,12,False,16.0,0.0,12.8,7.5
9616,2024-10-19 18:00:00,2024,Austin,16,Ferrari,4,0,4.0,12,False,16.6,0.0,10.4,8.4
9616,2024-10-19 18:00:00,2024,Austin,18,Aston Martin,13,0,13.0,0,False,0.0,0.2,2.4,3.0
9616,2024-10-19 18:00:00,2024,Austin,18,Aston Martin,14,0,13.0,0,False,0.0,0.2,0.8,2.4
9616,2024-10-19 18:00:00,2024,Austin,20,Haas F1 Team,8,0,7.0,6,False,1.4,0.2,0.6,0.0
9616,2024-10-19 18:00:00,2024,Austin,20,Haas F1 Team,9,0,7.0,6,False,0.2,0.2,3.2,1.2
9616,2024-10-19 18:00:00,2024,Austin,22,RB,11,0,11.0,0,False,0.0,0.4,0.0,1.6
9616,2024-10-19 18:00:00,2024,Austin,22,RB,9,0,11.0,0,False,0.0,0.4,0.0,2.0
9616,2024-10-19 18:00:00,2024,Austin,23,Williams,16,0,17.0,0,False,1.6,0.2,2.4,2.0
9616,2024-10-19 18:00:00,2024,Austin,23,Williams,18,0,17.0,0,False,1.6,0.2,0.0,1.6
9616,2024-10-19 18:00:00,2024,Austin,24,Kick Sauber,20,0,19.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,24,Kick Sauber,20,0,19.0,0,False,0.0,0.2,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,27,Haas F1 Team,6,0,8.0,4,False,0.4,0.0,1.8,0.8
9616,2024-10-19 18:00:00,2024,Austin,27,Haas F1 Team,12,0,8.0,4,False,1.2,0.0,2.6,0.0
9616,2024-10-19 18:00:00,2024,Austin,30,RB,15,0,16.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,30,RB,15,0,16.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,31,Alpine,13,0,15.0,0,False,0.4,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,31,Alpine,17,0,15.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,43,Williams,17,0,12.0,0,False,1.3333333333333333,0.0,2.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,43,Williams,10,0,12.0,0,False,1.0,0.0,0.8,0.0
9616,2024-10-19 18:00:00,2024,Austin,44,Mercedes,7,0,6.0,8,False,9.8,0.0,9.0,8.8
9616,2024-10-19 18:00:00,2024,Austin,44,Mercedes,19,0,6.0,8,False,6.4,0.0,9.4,9.0
9616,2024-10-19 18:00:00,2024,Austin,55,Ferrari,3,0,2.0,18,False,7.2,0.2,12.8,11.5
9616,2024-10-19 18:00:00,2024,Austin,55,Ferrari,5,0,2.0,18,False,9.2,0.2,9.2,12.8
9616,2024-10-19 18:00:00,2024,Austin,63,Mercedes,2,0,5.0,10,False,9.8,0.0,10.2,7.0
9616,2024-10-19 18:00:00,2024,Austin,63,Mercedes,6,0,5.0,10,False,7.8,0.0,9.2,7.6
9616,2024-10-19 18:00:00,2024,Austin,77,Kick Sauber,19,0,20.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,77,Kick Sauber,18,0,20.0,0,False,0.0,0.0,0.0,0.0
9616,2024-10-19 18:00:00,2024,Austin,81,McLaren,5,0,10.0,1,False,17.6,0.0,14.2,0.6
9616,2024-10-19 18:00:00,2024,Austin,81,McLaren,16,0,10.0,1,False,14.2,0.0,16.4,0.5
9617,2024-10-20 19:00:00,2024,Austin,1,Red Bull Racing,1,0,3.0,15,False,18.6,0.0,10.0,25.0
9617,2024-10-20 19:00:00,2024,Austin,1,Red Bull Racing,2,0,3.0,15,False,17.2,0.0,12.0,23.571428571428573
9617,2024-10-20 19:00:00,2024,Austin,4,McLaren,4,0,4.0,12,False,16.4,0.0,6.8,14.571428571428571
9617,2024-10-20 19:00:00,2024,Austin,4,McLaren,1,0,4.0,12,False,15.8,0.0,7.4,15.0
9617,2024-10-20 19:00:00,2024,Austin,10,Alpine,12,0,12.0,0,False,0.0,0.0,0.0,4.0
9617,2024-10-20 19:00:00,2024,Austin,10,Alpine,7,0,12.0,0,False,0.0,0.0,0.0,4.666666666666667
9617,2024-10-20 19:00:00,2024,Austin,11,Red Bull Racing,11,0,7.0,6,False,2.2,0.2,14.4,7.714285714285714
9617,2024-10-20 19:00:00,2024,Austin,11,Red Bull Racing,10,0,7.0,6,False,1.8,0.2,12.6,8.0
9617,2024-10-20 19:00:00,2024,Austin,14,Aston Martin,8,0,13.0,0,False,2.4,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,14,Aston Martin,14,0,13.0,0,False,2.4,0.0,0.8,0.0
9617,2024-10-20 19:00:00,2024,Austin,16,Ferrari,4,0,1.0,25,False,15.4,0.0,17.0,9.0
9617,2024-10-20 19:00:00,2024,Austin,16,Ferrari,3,0,1.0,25,False,15.4,0.0,14.0,11.285714285714286
9617,2024-10-20 19:00:00,2024,Austin,18,Aston Martin,14,0,15.0,0,False,0.0,0.2,0.0,1.7142857142857142
9617,2024-10-20 19:00:00,2024,Austin,18,Aston Martin,13,0,15.0,0,False,0.0,0.2,0.0,2.0
9617,2024-10-20 19:00:00,2024,Austin,20,Haas F1 Team,9,0,11.0,0,False,2.6,0.2,3.6,1.7142857142857142
9617,2024-10-20 19:00:00,2024,Austin,20,Haas F1 Team,8,0,11.0,0,False,2.6,0.2,4.0,2.0
9617,2024-10-20 19:00:00,2024,Austin,22,RB,9,0,14.0,0,False,0.0,0.4,0.8,1.3333333333333333
9617,2024-10-20 19:00:00,2024,Austin,22,RB,11,0,14.0,0,False,0.0,0.2,0.4,1.1428571428571428
9617,2024-10-20 19:00:00,2024,Austin,23,Williams,18,0,16.0,0,False,1.2,0.2,0.4,1.3333333333333333
9617,2024-10-20 19:00:00,2024,Austin,23,Williams,16,0,16.0,0,False,1.6,0.2,0.0,1.1428571428571428
9617,2024-10-20 19:00:00,2024,Austin,24,Kick Sauber,20,0,19.0,0,False,0.0,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,24,Kick Sauber,20,0,19.0,0,False,0.0,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,27,Haas F1 Team,6,0,8.0,4,False,2.8,0.0,3.6,1.3333333333333333
9617,2024-10-20 19:00:00,2024,Austin,27,Haas F1 Team,12,0,8.0,4,False,2.0,0.0,4.0,1.7142857142857142
9617,2024-10-20 19:00:00,2024,Austin,30,RB,15,0,9.0,2,False,0.6666666666666666,0.0,0.0,0.6666666666666666
9617,2024-10-20 19:00:00,2024,Austin,30,RB,15,0,9.0,2,False,0.0,0.0,0.4,0.0
9617,2024-10-20 19:00:00,2024,Austin,31,Alpine,17,0,18.0,0,False,0.0,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,31,Alpine,13,0,18.0,0,False,0.0,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,43,Williams,17,0,10.0,1,False,0.8,0.0,0.2,0.3333333333333333
9617,2024-10-20 19:00:00,2024,Austin,43,Williams,10,0,10.0,1,False,1.0,0.0,0.0,0.0
9617,2024-10-20 19:00:00,2024,Austin,44,Mercedes,19,0,,0,True,5.2,0.2,7.2,8.666666666666666
9617,2024-10-20 19:00:00,2024,Austin,44,Mercedes,7,0,,0,True,7.2,0.0,8.8,7.428571428571429
9617,2024-10-20 19:00:00,2024,Austin,55,Ferrari,3,0,2.0,18,False,12.0,0.2,19.6,13.666666666666666
9617,2024-10-20 19:00:00,2024,Austin,55,Ferrari,5,0,2.0,18,False,10.8,0.2,18.4,14.285714285714286
9617,2024-10-20 19:00:00,2024,Austin,63,Mercedes,6,0,6.0,8,False,10.6,0.0,7.2,8.0
9617,2024-10-20 19:00:00,2024,Austin,63,Mercedes,2,0,6.0,8,False,11.0,0.0,9.6,8.0
9617,2024-10-20 19:00:00,2024,Austin,77,Kick Sauber,19,0,17.0,0,False,0.0,0.0,0.0,0.0
